Text,Normalized Result
左颈 / 动脉硬化 / 性 / 狭窄,颈 / 动脉硬化 / ## / 颈动脉 / 狭窄
左 / 前臂 / 犬 / 咬伤,被 / 狗 / 咬伤 / ## / 前臂 / 开放性 / 损伤
胰 / 头部 / 占位 / 肝内 / 多发 / 可疑 / 转移,胰腺 / 占位性 / 病变 / ## / 肝 / 继发 / 恶性肿瘤 / ## / 转移性 / 肿瘤
卵巢癌 / 肉瘤 / IIB / 期 / 术后 / 化疗 / 后 / 复发,卵巢 / 恶性肿瘤 / ## / 癌 / 肉瘤 / ## / 恶性肿瘤 / 术后 / 化疗 / ## / 恶性肿瘤 / 复发
十二指肠 / 壶 / 腹癌 / IV / 期,法特 / 壶 / 腹 / 恶性肿瘤 / ## / 癌
盆腔 / 神经 / 鞘瘤,盆腔 / 良性肿瘤 / ## / 神经 / 鞘瘤
右眼 / Teson / 综合症,蛛网膜 / 下腔 / 出血 / 并 / 玻璃体 / 出 / 血症 / Terson / 综合征
右耳 / 极 / 重度 / 感音 / 神经性 / 听力 / 丧失,感音 / 神经性 / 聋
早孕 / 高龄 / 初产 / 先兆 / 流产,妊娠 / 状态 / ## / 高龄 / 初 / 孕妇 / 的 / 妊娠 / 监督 / ## / 先兆 / 流产
糖尿病 / 性 / 心脏 / 植物神经 / 病变,糖尿病 / ## / 心脏 / 神经症
肾虚 / 月经不调,月经 / 紊乱
腰 / 背部 / 擦伤,躯干 / 浅表 / 擦伤
情绪 / 障碍 / 脑 / 白质 / 脱髓鞘,脱髓鞘 / 性 / 白质 / 脑病 / ## / 心境 / 情感 / 障碍
纵膈 / 腹 / 主动脉 / 旁 / 腹膜 / 后 / 腹腔 / 淋巴结 / 化疗 / 后,化学治疗
肝酶 / 肌酶 / 增高 / 待查,血清 / 肌酶 / 异常 / ## / 转氨酶 / 升高
肝 / 动脉 / 栓塞 / 射频 / 治疗 / 后,射频 / 消融术 / 后
12 / 牙根 / 发育不全,牙根 / 发育不良
T / 幼淋 / 细胞 / 白血病,T / 细胞 / 型 / 幼 / 淋巴细胞 / 白血病
白细胞 / 淤滞 / 不 / 除外 / 血液病,血液 / 和 / 造血 / 器官 / 未 / 特指 / 的 / 疾病
皮肤 / 包块,皮肤 / 肿物
鼻咽癌 / 放 / 脑病,鼻咽 / 恶性肿瘤 / ## / 放射性 / 脑病
胎儿 / 完全性 / 大动脉 / 转位 / 伴 / 完整 / 室间隔,完全 / 型 / 大动脉 / 转位
肾积水 / 伴 / 肾 / 和 / 输尿管 / 结石 / 术后,肾积水 / ## / 肾 / 输尿管 / 结石 / ## / 肾 / 术后 / ## / 输尿管 / 术后
胆囊 / 腺癌,胆囊 / 恶性肿瘤 / ## / 腺癌
经前 / 紧张 / 综合征,经 / 前期 / 紧张 / 综合征
多 / 脏器 / 功能 / 不全 / 累及 / 心肌 / 肝脏 / 凝血,多 / 脏器 / 功能障碍 / 综合征 / MODS
腹痛 / 胃炎 / ## / 腹腔 / 感染,腹痛 / ## / 胃炎 / ## / 腹腔 / 感染
急性 / 坏疽 / 穿孔 / 性 / 阑尾炎 / 伴 / 腹膜炎,急性 / 坏疽 / 性 / 阑尾炎 / 伴 / 穿孔 / ## / 急性 / 坏疽 / 性 / 阑尾炎 / 伴 / 腹膜炎
子宫 / 阔 / 韧带 / 肌瘤,子宫 / 韧带 / 良性肿瘤 / ## / 肌瘤
隔离 / 肺,先天性 / 肺 / 隔离 / 症
糖尿病 / 非 / 胰岛素 / 依赖型 / Ⅱ / ## / 恶性肿瘤 / 并 / 全身 / 多 / 器官 / 转移,2 / 型 / 糖尿病 / ## / 广泛 / 转移性 / 肿瘤
先天性 / 右室 / 双 / 出口,右心室 / 双 / 出口
周围 / 神经病 / 关节 / 变形 / 有关,多发性 / 神经病 / 多发性 / 神经炎 / 周围 / 神经炎
肾区 / 疼痛,疼痛
胰腺 / 尾部 / CA / 化疗 / 后,胰尾 / 恶性肿瘤 / ## / 癌 / ## / 化学治疗
冠状动脉 / 心肌 / 桥 / 累及 / 前降 / 支,冠状动脉 / 肌桥
L1 / 椎体 / 陈旧性 / 压缩性 / 骨折,陈旧性 / 腰椎 / 骨折 / ## / 腰椎 / 骨折 / L1
右 / 肾囊肿 / 内伴 / 结石,肾结石 / ## / 肾囊肿
右侧 / 坐骨 / 囊肿,骨盆 / 部 / 囊肿
面部 / 麻木 / 原因 / 待明 / 神经症 / 可能,神经症 / 性障碍
食物 / 蛋白 / 性 / 小肠 / 结肠炎,蛋白质 / 过敏 / 病 / ## / 过敏性 / 肠炎
左脚 / 皮瓣 / 撕裂 / 伤 / 全身 / 多处 / 皮肤 / 擦伤,足部 / 软组织 / 撕脱 / 伤 / ## / 多处 / 皮肤 / 浅表 / 擦伤
文身,纹身
跖 / 疣 / 冷冻 / 术后,掌跖疣
左 / 下肢 / 髂 / 总 / 静脉 / 嵌压,髂 / 总 / 静脉 / 压迫 / 综合征 / Cockett / 综合征
左 / 下 / 肺炎 / 性假瘤 / 合并 / 肺脓肿,肺炎 / 性假瘤 / ## / 肺脓肿
直肠 / 粘膜 / 病变 / 内镜 / 下 / 粘膜 / 下 / 剥离 / 术 / ESD / 术,肛门 / 和 / 直肠 / 未 / 特指 / 的 / 疾病
右心房 / 扩大,心房 / 扩大
乳房 / 纤维瘤,乳腺 / 纤维瘤
指甲 / 髌骨 / 综合症,指甲 / 髌骨 / 综合征
双侧 / 基底节 / 区小腔隙 / 灶脑 / 白质 / 脱髓鞘 / 改变,脱髓鞘 / 性 / 白质 / 脑病 / ## / 腔隙性 / 脑梗死
胸 / 腹部 / 及 / 会阴部 / 烫伤 / Ⅰ / ° / 浅 / Ⅱ / ° / TBSA6,会阴 / 烫伤
双肺 / 转移性 / 癌,肺 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌
右 / 肱骨 / 大 / 结节 / 肩胛 / 盂 / 骨折,肱骨 / 大 / 结节 / 骨折 / ## / 肩关节 / 盂 / 骨折
横结肠 / 绒毛状 / 管状腺瘤 / 伴 / 高度 / 粘,横结肠 / 良性肿瘤 / ## / 管状 / 绒毛状 / 腺瘤
乳腺癌 / 左足 / 背 / 腱鞘 / 囊肿,乳腺 / 恶性肿瘤 / ## / 腱鞘 / 囊肿 / ## / 足部 / 囊肿 / ## / 癌
乳房 / Paget / 病待排 / 复诊,乳房 / 佩吉特 / 病
系统性 / 红斑狼疮 / 狼疮 / 肾炎,系统性 / 红斑狼疮 / ## / 狼疮性 / 肾炎
脑 / 白质 / 变性 / 5 / 神经症,脑 / 白质 / 病 / ## / 神经症 / 性障碍
脾肾 / 不足 / 疖肿 / 肾气 / 不足,皮肤 / 疖肿
性功能 / 减退,性功能 / 障碍
肺炎 / 并 / 肺不张,肺不张 / ## / 肺炎
颈动脉 / 粥样 / 硬化 / 并 / 斑块 / 形成,颈动脉 / 粥样 / 硬化
降 / 结肠癌 / 术后 / 拟行 / 第二次 / 化疗,降 / 结肠 / 恶性肿瘤 / ## / 癌 / ## / 恶性肿瘤 / 术后 / 化疗
面部 / 及 / 左 / 前臂 / 蜂 / 蜇伤,蜂 / 螫 / 伤 / ## / 面部 / 损伤 / ## / 前臂 / 损伤
肠胃 / 功能 / 失调,胃肠功能 / 紊乱
喉部 / 气管 / 异物,喉内 / 异物 / ## / 气管 / 内 / 异物
前 / 躯干 / 右 / 上肢 / 热水 / 烫伤,躯干部 / 烫伤 / ## / 上肢 / 烫伤
左侧 / 肩 / 背外 / 伤痛,肩部 / 损伤 / ## / 躯干 / 未 / 特指 / 的 / 损伤 / 水平 / 未 / 特指 / ## / 肩痛 / ## / 背痛
更年期 / 掌跖角 / 皮病,角化 / 病
维生素 / A / 缺乏 / 干眼症,维生素 / A / 缺乏 / 干眼症
左足 / 伤口 / 不 / 愈合,足部 / 开放性 / 损伤 / ## / 开放性 / 损伤 / 愈合 / 不良
右手 / 中环 / 指 / 软组织 / 缺损 / 伴骨 / 外露 / 坏死,手 / 坏死
鞍区 / 结核 / 瘤,结核 / 感染
下咽 / 后 / 壁 / 乳头状 / 瘤,乳头状 / 瘤 / ## / 咽 / 良性肿瘤
胃癌 / IV / 期肝 / 多发 / 转移 / 腹腔 / 淋巴结 / 转移 / 胃溃疡 / 止血,胃 / 恶性肿瘤 / ## / 癌 / ## / 肝 / 继发 / 恶性肿瘤 / ## / 转移性 / 癌 / ## / 腹腔 / 淋巴结 / 继发 / 恶性肿瘤 / ## / 胃溃疡
右环指 / 末节 / 手指 / 缺损 / 指腹 / 皮肤 / 缺失,皮肤 / 缺损
左上 / 肺 / 碘 / 125 / 放射性 / 粒子 / 植入术,放射治疗
视神经 / 发良 / 不良,视神经 / 发育不良
右 / 额叶 / 放射性 / 坏死,放射性 / 脑病
包皮 / 过长 / 伴 / 粘连,包皮 / 过长 / ## / 包皮 / 粘连
骶 / 前 / 神经 / 鞘瘤 / 术后,神经 / 鞘瘤 / ## / 骶 / 前 / 良性肿瘤
左 / 肾上腺 / 皮质 / 瘤 / 术后,肾上腺 / 皮质 / 性瘤
腰 / 34 / 椎间盘 / 膨出 / ##,腰椎间盘 / 移位
不 / 典型 / 甲状旁腺 / 腺瘤,甲状旁腺 / 良性肿瘤 / ## / 腺瘤
口咽 / 粘膜 / 擦伤,口腔 / 和 / 咽喉部 / 损伤
胸水查 / 见 / 异型 / 细胞 / 结合 / 免疫 / 表型 / 疑为,胸腔 / 积液
双肺 / 间质 / 改变 / 左上 / 肺 / 斑片影 / 可疑,肺部 / 阴影
2 / 颈部 / 硬膜外 / 出血,硬膜外 / 出血
2 / 型 / 糖尿病 / 糖尿病足 / 部 / 病变,2 / 型 / 糖尿病 / ## / 2 / 型 / 糖尿病足
皮肤 / 棘层 / 松解 / 性 / 疾患 / NOS,其他 / 特指 / 的 / 皮肤 / 棘层 / 松解 / 性 / 疾患
颅底 / 凹陷 / 症伴 / 不 / 全瘫,先天性 / 颅底 / 凹陷 / 症 / ## / 不完全性 / 瘫痪
痔 / 出血,痔 / ## / 出血
发作 / 性 / 左 / 上肢 / 僵硬 / 发作,肢体 / 无力 / ## / 肢体 / 僵硬
慢性 / 阻塞性 / 肺 / 疾病 / 急性 / 加重 / 期 / 气管 / 插管 / 术后 / II / 型 / 呼吸衰竭,慢性 / 阻塞性 / 肺 / 疾病 / 急性 / 加重 / ## / 气管 / 术后 / ## / Ⅱ / 型 / 呼吸衰竭
左足 / 开水 / 烫伤,沸水 / 烫伤 / ## / 足部 / 烫伤
肺 / 恶性肿瘤 / ## / 封管 / ## / 深 / 静脉 / 置管 / ## / 换药,肺 / 恶性肿瘤
停经 / 25 / 周 / B超 / 提示 / 胎儿 / 之一 / 隔离 / 肺,孕 / 25 / 周 / ## / 先天性 / 肺 / 隔离 / 症
鼻咽癌 / 放疗 / 后 / 未控,鼻咽 / 恶性肿瘤 / ## / 癌 / ## / 恶性肿瘤 / 放疗 / ## / 化学治疗
肢体 / 肿胀 / 静脉曲张,肢体 / 肿胀 / ## / 静脉曲张
左 / 上肢 / 跌伤 / 待查,摔伤 / ## / 上肢 / 损伤
绝经 / 后 / IUD / 断裂 / 嵌頓 / 肌层 / 内外 / 院取 / 环 / 失败 / 后,避孕环 / 残留 / ## / 避孕环 / 嵌顿
盆腔 / 低 / 分化 / 神经 / 母细胞 / 瘤 / 高危 / ufh / 型 / 3 / 期术 / 前 / 化疗 / 5 / 次 / 术后 / 化疗,盆腔 / 恶性肿瘤 / ## / 神经 / 母细胞 / 瘤 / ## / 恶性肿瘤 / 术 / 前 / 化疗 / ## / 恶性肿瘤 / 术后 / 化疗
血尿 / 蛋白尿 / 查因 / IGA / 肾病,IgA / 肾病 / ## / 蛋白尿 / ## / 血尿
骨质 / 疏松 / ## / 乳腺癌 / ## / 末梢神经 / 炎,骨质 / 疏松 / ## / 乳腺 / 恶性肿瘤 / ## / 末梢神经 / 病 / 末梢神经 / 炎 / ## / 癌
右肝 / 巨块 / 型 / 肝癌 / 伴肝内 / 转移 / 门静脉 / 右支 / 癌栓,肝 / 恶性肿瘤 / ## / 肝 / 继发 / 恶性肿瘤 / ## / 门 / 静脉瘤 / 栓 / ## / 癌 / ## / 转移性 / 癌
先天性 / 聋哑症,先天性 / 聋 / ## / 聋哑症
右肺 / 钙化 / 结节,肺 / 钙化 / ## / 肺 / 占位性 / 病变
鼻咽 / 黑色素瘤 / 术后 / 肠镜 / 肠道 / 准备,鼻咽 / 术后 / ## / 鼻咽 / 恶性肿瘤 / ## / 黑色素瘤
直肠癌 / 术后 / 复查 / ## / 回肠 / 造口术 / 后,直肠 / 术后 / ## / 直肠 / 恶性肿瘤 / ## / 癌 / ## / 回肠 / 造口 / 状态
左膝 / 腘 / 窝 / 软组织 / 劳损,膝 / 的 / 其他 / 和 / 未 / 特指 / 部位 / 的 / 扭伤 / 和 / 劳损
获得性 / 凝血 / 功能障碍 / 维生素 / K / 依赖性,凝血 / 功能障碍 / ## / 维生素 / K / 缺乏
翼状 / 胬肉 / 切除术 / 单眼,翼状 / 胬肉 / ## / 眼 / 术后
宫颈 / 鳞状 / 上皮 / 内瘤 / 变 / III / 级,子宫颈 / 上皮 / 内瘤 / 变 / III / 级 / CINIII / 级
结肠癌 / 不 / 除外,结肠 / 恶性肿瘤 / ## / 癌
妊娠 / 合并 / 胎儿 / 畸形,胎儿 / 畸形
颞 / 下颌 / 关节 / 功能 / 紊乱 / 病 / 咀嚼 / 肌 / 功能 / 紊乱,颞 / 下颌 / 关节 / 紊乱 / 病 / ## / 肌肉 / 疾患
椎管 / 内硬 / 脊膜 / 血管 / 脂肪 / 榴,椎管 / 内 / 脂肪瘤 / ## / 血管 / 脂肪瘤
右膝 / 陈旧性 / 损伤,下肢 / 未 / 特指 / 的 / 损伤 / 水平 / 未 / 特指
心慌 / 气短,心悸 / ## / 气短
双 / 颞 / 硬膜 / 血肿 / 上矢状 / 窦 / 动静脉 / 漏,脑 / 动静脉 / 瘘
重度 / 呼吸 / 睡眠 / 暂停 / 综合症,睡眠 / 呼吸 / 暂停 / 低 / 通气 / 综合征
腹腔 / 室间隔 / 综合症,腹腔 / 筋膜 / 室 / 综合征 / 腹腔 / 室 / 隔 / 综合征 / ACS
卵巢囊肿 / 术后,卵巢囊肿 / ## / 卵巢 / 术后
眼 / 视神经 / 瘤,神经 / 瘤 / ## / 视神经 / 良性肿瘤
范博 / 盖尔特 / 脑 / 白质 / 病,脑 / 白质 / 病
肝癌 / 化疗 / 后 / 血细胞 / 低下,肝 / 恶性肿瘤 / ## / 化疗 / 药物 / 反应 / ## / 全 / 血细胞 / 减少 / ## / 癌
口咽癌 / 姑息,口咽 / 恶性肿瘤 / ## / 姑息 / 医疗 / ## / 癌
结肠 / 多发 / 低 / 级别 / 管状腺瘤,结肠 / 良性肿瘤 / ## / 管状腺瘤
RHCC / 晚期,肝细胞 / 癌
右 / 乳腺 / 增生 / 病伴 / 囊肿 / 形成 / 并 / 见 / 异物 / 肉芽肿,乳腺 / 增生 / ## / 乳腺 / 囊肿 / ## / 异物 / 肉芽肿
肺炎 / 肿瘤 / 多处 / 转移 / 全身 / 痛 / 不能 / 进食,肺炎 / ## / 多 / 部位 / 继发 / 恶性肿瘤 / ## / 全身 / 疼痛 / ## / 进食 / 障碍
马尾 / 神经 / 损害,马尾 / 损伤
双 / 前臂 / 多处 / 软组织 / 被 / 铁片 / 划伤,前臂 / 开放性 / 损伤
左股 / 四头 / 肌腱 / 开放性 / 撕脱 / 性骨折,股骨 / 骨折
右 / 扁桃体 / 隐窝赘 / 生物,扁桃体 / 息肉
喉癌 / 累及 / 下咽,喉 / 恶性肿瘤 / ## / 癌 / ## / 咽 / 恶性肿瘤
右 / 肺癌 / 化 / 放疗 / 后,右肺 / 恶性肿瘤 / ## / 化学治疗 / ## / 恶性肿瘤 / 放疗 / ## / 癌
希罗 / 达 / 手足 / 综合症 / 3 / 级 / 希罗 / 达 / 手足 / 综合症 / 3 / 级,化疗 / 药物 / 反应
慢性 / 浅表性 / 胃炎 / 并 / 胃体 / 糜烂,慢性 / 浅表性 / 胃炎 / ## / 糜烂性 / 胃炎
胃体癌,胃体 / 恶性肿瘤 / ## / 癌
级 / 高血压 / 极高 / 危组,高血压
左侧 / 颈动脉 / 岩段 / 动脉 / 夹层 / 伴 / 重度 / 狭窄,颈动脉 / 夹层 / ## / 颈动脉 / 狭窄
缺铁 / 缺钙 / 取药 / 补充 / 维生素 / AD / 取药,铁 / 缺乏 / ## / 钙 / 代谢 / 紊乱
急性 / 髓 / 细胞 / 白血病 / CR / 化疗,急性 / 髓 / 细胞 / 白血病 / ## / 化学治疗
右乳 / 导管 / 内 / 乳头状 / 肿瘤 / 性病变,乳腺 / 良性肿瘤 / ## / 导管 / 内 / 乳头状 / 瘤
停经 / 344 / 周 / B超 / 提示 / 胎儿 / 脑 / 中线 / 无 / 回声 / 区,妊娠 / 状态
腰骶部 / 软组织 / 劳损,腰椎 / 和 / 骨盆 / 其他 / 和 / 未 / 特指 / 部位 / 的 / 扭伤 / 和 / 劳损
双侧 / 甲状腺癌 / 待排,甲状腺 / 恶性肿瘤 / ## / 癌
被 / 打伤 / 左耳 / 半小时,耳部 / 损伤
右 / 椎动脉 / 及 / 基底 / 动脉 / 支架 / 置入 / 术,血管 / 支架 / 植入术 / 后 / 状态
醛固酮 / 过多症,醛固酮 / 增多 / 症
食管癌 / 高血压,食管 / 恶性肿瘤 / ## / 癌 / ## / 高血压
左环 / 指指 / 背 / 部分 / 皮肤 / 撕 / 脱伴 / 部分 / 坏死,手指 / 开放性 / 损伤 / ## / 手 / 坏死
卵巢 / 高级别 / 浆液 / 性 / 腺癌 / III / 期,卵巢 / 恶性肿瘤 / ## / 浆液 / 性 / 腺癌
心律失常 / 窦性 / 心动过速,窦性 / 心动过速
腹膜 / 后 / 淋巴结 / 转移,腹膜 / 后 / 淋巴结 / 继发 / 恶性肿瘤
肩周炎 / 局部 / 钙化 / 术后,肩周炎
宫外孕 / 破裂 / 休克,异位 / 妊娠 / 后 / 子宫 / 破裂 / ## / 休克
肝 / 损伤 / 肝功能 / 损害,肝 / 损伤 / ## / 肝功能 / 异常
感染性 / 发热 / 皮肤 / 软组织 / 感染,感染性 / 发热
贲门 / 肿瘤 / 恶性 / 术后,贲门 / 恶性肿瘤
昏迷 / 原因 / 颅脑 / 疾患,昏迷
腿 / 肿,下肢 / 肿胀
跟腱 / 骨化,关节 / 周围 / 骨化
多发性 / 骨髓瘤 / 术后 / 化疗 / 后,多发性 / 骨髓瘤 / ## / 多发性 / 骨髓瘤 / ## / 恶性肿瘤 / 术后 / 化疗
鼻咽癌 / 根治性 / 放射治疗,鼻咽 / 恶性肿瘤 / ## / 癌 / ## / 恶性肿瘤 / 放疗
阴道 / 斜 / 隔,阴道 / 斜 / 隔
脊髓 / 空洞 / 伴不全 / 瘫,不完全性 / 瘫痪 / ## / 脊髓 / 空洞 / 症
双下肢 / 肢端 / 肥大,肢端 / 肥大症
肝功 / 受损 / 特纳 / 综合症,特纳 / 综合征 / Turner / 综合征 / ## / 肝功能 / 异常
宫颈炎 / 特异 / 阴道炎,子 / 宫颈炎 / ## / 阴道炎
慢性 / 肾脏病 / 急性 / 加重 / 透析 / 状态,慢性 / 肾病 / ## / 肾脏 / 透析 / 状态
女性 / 右侧 / 乳腺癌,乳腺 / 恶性肿瘤 / ## / 癌
1 / 右 / 股骨 / 髂骨 / 骨质 / 破坏 / 2 / 肠 / 蛔虫,骨质 / 破坏 / ## / 肠 / 蛔虫病
考虑 / 舌唇 / 黏膜 / 扁平苔藓,口腔 / 扁平 / 苔癣
急性 / 化脓性 / 阑尾炎 / 肠 / 麦克 / 儿 / 憩室,急性 / 化脓性 / 阑尾炎 / ## / 麦克尔 / 憩室
小 / 肠系膜 / 病变,腹膜 / 未 / 特指 / 的 / 疾患
溃疡 / 型 / 脉管 / 腺癌,腺癌
常 / 染色体 / 显性 / 多囊肾,常 / 染色体 / 显性 / 遗传 / 的 / 多囊肾 / 病
左 / 下 / 下颌骨 / 纤维 / 异样 / 增殖 / 症 / 良性,颌骨 / 纤维 / 异常 / 增殖 / 症
骨关节 / 病 / 髌 / 股 / 关节炎,骨关节 / 病 / ## / 髌股 / 关节病
75 / 牙髓炎 / 746465 / 深 / 龋 / 5563 / 中 / 龋,牙髓炎 / ## / 龋病 / ## / 龋病
COPD / 肺心病 / 抗病毒 / 治疗 / 免疫 / 功能 / 低,慢性 / 阻塞性 / 肺 / 疾病 / ## / 肺源性 / 心脏病 / ## / 抗病毒 / 药 / 的 / 有害 / 效应
颈部 / 淋巴瘤,颈 / 淋巴结 / 肿大
左 / 腋下 / 淋巴结 / 放疗 / 后,放射治疗
多 / 脏器 / 功能障碍 / 肝脏 / 肺 / 心脏 / 肾 / 凝血 / 系统,多 / 脏器 / 功能障碍 / 综合征 / MODS
右膝 / 髌骨 / 局灶性 / 坏死 / 内侧 / OA,单侧 / 膝关节 / 骨性 / 关节病 / ## / 骨坏死
肝 / 弥漫性 / 病变 / 原因 / 待查 / 免疫性 / 肝病 / 可能性 / 大,未 / 特指 / 的 / 肝病
右 / 胫骨 / 骨 / 暴露,下肢 / 开放性 / 损伤
味觉 / 缺失,味觉 / 障碍
多 / 脏器 / 功能 / 不全 / 循环 / 呼吸 / 胃肠 / 肾脏 / 凝血,多 / 脏器 / 功能障碍 / 综合征 / MODS
颈椎 / 腰椎病 / 醣尿病 / 脑缺血,颈椎病 / ## / 糖尿病 / ## / 脑血管 / 供血 / 不足 / ## / 腰椎病
阴道 / 前壁 / 膨出 / Ⅲ / 子宫颈 / 脱出 / Ⅲ,子宫 / 脱垂 / Ⅲ / 度 / ## / 阴道 / 前壁 / 脱垂
右乳 / 上 / 象限 / 浸润性 / 导管 / 癌,乳腺 / 恶性肿瘤 / ## / 浸润性 / 导管 / 癌
高血压 / Ⅰ / 期,高血压
管状 / 静脉 / 窦无顶 / 综合征,无顶 / 冠状 / 静脉 / 窦 / 综合征
右肺 / 继发 / 恶性肿瘤,肺 / 继发 / 恶性肿瘤
胃 / 隆起 / 性病变 / SMTCa,胃 / 恶性肿瘤 / ## / 癌
椎 / 基底 / A / 供血 / 不足 / 胃黏膜 / 撕裂 / 症,椎 / 基底 / 动脉 / 供血 / 不全 / ## / 胃 / 损伤
双侧 / 乳腺 / 腺瘤 / 术后,乳腺 / 良性肿瘤 / ## / 腺瘤 / ## / 乳腺 / 术后
外院 / 两次 / B超 / 均 / 提示 / 早孕 / 宫内 / 暗区,妊娠 / 状态
1 / 妊娠 / 合并 / 盆腔 / 包块 / 性质 / 待查 / 2G1P0 / 孕 / 306 / 周 / 待产 / LOA,盆腔 / 肿物 / ## / 孕 / 30 / 周
白细胞 / 血小板 / 继发性 / 减少 / 症,继发性 / 血小板 / 减少 / ## / 白细胞 / 减少
贲门 / 早 / CA / 胃 / 息肉,贲门 / 恶性肿瘤 / ## / 癌 / ## / 胃 / 息肉
左 / 髋 / AVN / 右膝 / 重度 / OA / 伴内 / 翻,单侧 / 膝关节 / 骨性 / 关节病 / ## / 股骨头 / 缺血性 / 坏死 / ## / 膝内 / 翻
心功能 / III / 级 / KILLIP / 分级,KillipIII / 级
肝内 / 胆汁 / 淤积 / 综合症,胆汁 / 淤积 / 症
右颌下 / 粘液囊肿 / 伴 / 导管 / 囊性 / 扩张 / 右颌,下 / 颌下腺 / 粘液囊肿
宫颈 / 低中 / 分化 / 鳞癌 / IIIb / 期 / 放化疗 / 后,子宫颈 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌 / ## / 化学治疗 / ## / 恶性肿瘤 / 放疗
胎膜 / 及 / 脐带 / 未见 / 明显 / 异常 / 胎盘 / 局部 / 梗死,胎盘 / 梗死
取出 / 大 / 股骨 / 内 / 固定装置,取出 / 内 / 固定装置
肝 / 脾 / 异常,肝功能 / 异常 / ## / 脾 / 功能 / 异常
右 / 下肢 / 网状 / 淋巴管 / 炎,丹毒
左膝 / 内侧 / 滑膜 / 皱 / 综合征,膝关节 / 滑膜 / 皱襞 / 综合征
妊娠 / 滋养 / 细胞 / 肿瘤 / 第一次 / 化疗 / 后,化学治疗 / ## / 滋养 / 细胞 / 病
冠心病 / 心房 / 纤颤 / 高血压 / 头痛,冠状动脉 / 粥样 / 硬化性 / 心脏病 / ## / 心房颤动 / 心房 / 纤颤 / ## / 高血压 / ## / 头痛
鼻咽癌 / 放疗 / 中,鼻咽 / 恶性肿瘤 / ## / 癌 / ## / 恶性肿瘤 / 放疗
银屑病 / 玫糠伴 / 化脓,银屑病 / ## / 玫瑰 / 糠疹
子宫 / 内膜 / 癌 / 内分泌 / 治疗 / 后,子宫 / 内膜 / 恶性肿瘤 / ## / 恶性肿瘤 / 内分泌 / 治疗 / ## / 癌
1 / 冠心病 / 陈旧 / 前 / 间壁 / 心梗 / 2 / 高血压 / 32 / 型 / 糖尿病,冠状动脉 / 粥样 / 硬化性 / 心脏病 / ## / 陈旧性 / 前 / 间壁 / 心肌梗死 / ## / 高血压 / ## / 2 / 型 / 糖尿病
肾上腺 / 神经节 / 母细胞 / 瘤 / 术后 / 复发 / IV / 期,肾上腺 / 恶性肿瘤 / ## / 神经节 / 神经 / 母细胞 / 瘤 / ## / 恶性肿瘤 / 复发
右手 / 第 / 5 / 近节 / 指骨 / 骨折 / 复查,指骨 / 近节 / 骨折
右臂 / 皮肤 / 纤维组织 / 细胞 / 瘤,上肢 / 皮肤 / 良性肿瘤 / ## / 纤维组织 / 细胞 / 瘤
右拇短 / 伸 / 肌腱 / 断裂,手部 / 肌肉 / 肌腱 / 断裂
右下 / 肺 / 腺癌,右肺 / 下叶 / 恶性肿瘤 / ## / 腺癌
肾 / 继发性 / 病 / 综合征,肾病 / 综合征
右 / 颈内 / 静脉 / 长期 / 血透 / 留置 / 管 / 破裂,血管 / 透析 / 导管 / 的 / 机械性 / 并发症
右 / 眼睑 / 色素 / 斑,色素 / 沉着 / 未 / 特指 / 的 / 疾患
淋巴瘤 / 白血病 / T / 细胞 / 型,T / 淋巴 / 母细胞 / 白血病 / 淋巴瘤
孕 / 13 / 周 / 孕妇 / 心脏 / 左房 / 大,孕 / 13 / 周 / ## / 心房 / 扩大
右 / 髂 / 内 / 动脉 / 夹层 / 动脉瘤,髂 / 内 / 动脉 / 夹层 / ## / 髂 / 内 / 动脉瘤
动脉硬化 / 颈动脉 / 斑块,颈 / 动脉硬化
右肺 / 腺 / Ca,右肺 / 恶性肿瘤 / ## / 腺癌
左 / 外耳道 / 鳞状 / 细胞 / 癌中 / 分化,外耳道 / 皮肤 / 恶性肿瘤 / ## / 鳞状 / 细胞 / 癌
左足 / 拇指 / 远节 / 趾骨 / 基 / 底部 / 撕脱 / 性骨折,拇趾 / 骨折
夜间 / 阵发性 / 呼吸 / 睡眠 / 暂停,睡眠 / 呼吸 / 暂停 / 低 / 通气 / 综合征
左足 / 第 / 2 / 趾 / 右足 / 第 / 234 / 缺血 / 坏死,足 / 坏死
子宫颈 / 中 / 低 / 分化腺癌,子宫颈 / 恶性肿瘤 / ## / 腺癌
骶 / 尾部 / 皮脂腺 / 瘤,皮脂腺 / 瘤
肺部 / 阴影 / 感染性,肺部 / 阴影 / ## / 肺部 / 感染
左 / 拇指 / 指骨 / 基 / 底部 / 陈旧性 / 撕脱 / 性骨折,拇指 / 骨折
右侧 / 乳腺癌 / 化疗,乳腺 / 恶性肿瘤 / ## / 化学治疗 / ## / 癌
早孕 / 人流 / 宫颈 / HPV58,早期 / 人工流产 / ## / 宫颈 / 人 / 乳头 / 瘤 / 病毒感染
双侧 / 卵巢 / 交界 / 性 / 浆液 / 性囊 / 腺瘤 / IIIc / 期,卵巢 / 交界 / 性 / 肿瘤 / ## / 浆液 / 性囊 / 腺瘤
